id,comment_text,label,gpt_zeroshot,distilBERT
ca46ca152488e30d,Im not sure any one cares enough about Scott Baio to hate him,0,0,1
e7f0fe8870112e6a,     arbcom election      The question you purport to ask is patently obvious on its face a single arbitrator cannot impose a sanction without a majority of support from the other arbitrators The question seems much more like a justification to bring up the Miskin and Schmucky events in a way that appears to me to be inaccurate Respectfully I would request that you withdraw the question  Son of the Defender ,0,0,0
d35b8b134a9c46c0,   You seem to be creating various stub articles for random and in my opinion minor elements of the Star Wars universe Please note that not every element of a fictional work is notable for inclusion in this general encyclopedia Not that the WikipediaWikiProject Star Wars makes note of this I suggest you shift your focus to only notable subjects or perhaps channel your enthusiasm toward Wookieepedia Thanks   ,0,0,0
17386eb51c054476,IIRC there is an extension of Banach–Tarski which states that any two bounded subsets of  with nonempty interior are equidecomposable which means that the case of pumpkins is already covered— ,0,0,0
cda9a11df6d6af2f,you are a big fat liar    and ur gay,1,1,1
082222a24e83a16b,Eat a dick fag,1,1,1
cde1a8eed9800f1d,all dallas cowbiys fans are fucking faggots you can all go suck a big fat cock you stupid fucking homos,1,1,1
6acf54649fec6a9c,Your difference of opinions with Krimuk is taking a ugly turn day by day Both of you are really fighting like cocks in a cock fight Do you realize that this may lead any one or both of you to be blocked Cant you afford a full stop for this,1,1,1
121250e7b3892fff,    I have to agree with you Mark   ,0,0,0
be56f0eb158d0636,self serving self rightious defense of the right to mangle articles with s either,0,1,0
aa2e68ed74c47663,Sorry my memory isnt that good  I didnt see the link to WPCIVIL anywhere on your talk page so I pointed you there  Editors may well be more aware of whats happened previously if its still there to read,0,0,0
2f8c30bda2acb37b,Marginal understanding of physics You mean Yeong E Kim and George H Miley       ,0,0,0
f9bff541c98e94e6,     Antivandalism work     Thanks for your help in removing vandalism from Slope Day —  ,0,0,0
9b45a23c5fc4c1b7,    the song is called lttle boxes by melvina reynolds    does anyone know where the show is filmed i think its in san diego somewhere perhaps near poway or rancho bernardo,0,0,0
6a20a8fb1ff71a01,     Please do not vandalize pages as you did with this edit to Jeremiah Wright If you continue to do so you will be blocked from editing  Say  ,0,0,0
1bde018320beadf9,Fair enough  to be honest it is a rather OCDtype issue Although I still think the air date columns are too wide for the information they are accommodating Space which could be benefited elsewhere,0,0,0
4445493f1e674803, The part of women and Jews is absurd and irrelevant Unless you got a quote for it But then it is still stupid,1,1,1
85b13d40b2d5cd27,FUCK YOU SINE BOT    LYING BASTARD              CALLS BOYFRANS,1,1,1
0145b9b3d5a03f12,     Richard Etchberger article     I dont see an issue with adding or uploading relevant media I found a photo of Etchbergers brother at the dedication to a memorial to him at Barksdale AFB from  on defenseimagerymil and uploaded that The videos I would think should be PD so by all means go for it Theres also the video of the White House presentation ceremony and I already uploaded an ogg of the Presidents remarks  ,0,0,0
fb1657a453b11e95,      When browsing WPREFUND I noticed the case of the guy whose user talk got deleted and now he cant get it restored since he cant prove his identity Per your looking into his request on October  Though this is perhaps not an earthshaking issue I do notice that  says specifically that user talk pages may not be deleted under that criterion Do you think you could justify bring back  on simple procedural grounds since the  was not correct It needs an MfD according to what is currently written down in the policy A glance at the deleted talk page shows nothing that would cause concern,0,0,0
2909d2c7453c2a4a, because  and your vfd concept are stupid,1,1,1
1f68dd3cbcba0a6e,s         thetanmancan is a stoner homosexual who is looking for a chubby guy to touch his penis he is also looking for someone to beat off and have cum in his mouth,1,1,1
1e32dfec65b38f69,THOMAS IS GAY,1,1,1
073819189f9e6c7c,LOL uncle Dick needs no harassment because hes  got a name that reminds of the male reproductive organ,1,1,1
0bcb984747be5bb0, March  UTC   A user page is a nice addition to your Wikipedia experience They can be informative or just fun or anywhere in between As for references check out HelpReferencing for beginners I changed the reference on the Angel  page You might check it out to see the difference before you and after me That is how I did a lot of my early learning here at WP I would see what another editor did so I would know better the next time Good Luck stay in touch Im always available for assistance    ,0,0,0
8b6ef0a15ca3b444,   I am surprised that the article left out the important component of a Chaussee the lime  See the first sentence in the French Wikipedia under Chaussée The French for lime is chaux clearly the origin of the word Chausee and this component is critical because the calcium ions in lime calcium hydroxide form links with the silicate ions and silica in rocksstones  The compaction of soil andor gravel with calcium compounds like lime is called stabilization which makes the resulting mass less subject to erosion or mechanical deterioration during use  I need to learn how to add a reference to a Wiki article so I can cite my French Wiki source    Drbillellis ,0,0,0
e0c8abea489467ed,  listed for deletion    An image or media file that you uploaded or altered  has been listed at WikipediaImages and media for deletion Please see the discussion to see why this is you may have to search for the title of the image to find its entry if you are interested in it not being deleted Thank you,0,0,0
2f55f72365051997,I love banging teens,0,1,1
b7d16ba39ee373ba,salty is gay,1,1,1
82fdecc9b3c28a86, Youre baaaaaaaaaaaaaaaack     You must be mad Still great to see you pop up on my watchlist though  ·,0,0,1
db6965c2ca667e7e,    ok i admit it i edited a post that had already been vandalizedunnoticed and uncorrected and quoted my friends comical response to the original vandal For this i recieved a correction from accurizer and when i checked the original post both the original vandal and my response were removed knowing that accurizer checks previous vandalslike me now i suppose history for new possible vandalisms should i take this to mean that if i find other articles to be vandalized that my parodies of the vandal will result in original vandals work being removed Personally I find the actual vandalization to be a problematic if not comical and inevitable result of the wiki to quote my original friend wikipedia is like that dictionary in the public library that everyone writes their thoughts in  this is the same friend that suggests we put fake encyclopedias in the library just to confuse everyone maybe i should stop listening to my friend   good job accurizer for correcting that other guy but not me    D everyone should get a good laugh in at least once day,0,0,0
242d1f7f0d1b38f7,    None of the allegations have been proven false nor have Goldstone or his followers denied them The only retorts usually are things like Israel supported South African apartheid by having diplomatic relations with them blah blah blah Sorry some people dont wanna hear the truth  ,0,1,0
46e9629c81cf8ab1, Is this a joke Hard to believe even the discredited minority party in Wisconsin would be so stupid as to sponsor an event featuring a child molesting ex con Please provide source if online,1,1,1
58a7f62b1aa318ab,Lets kill this fad shall we ,1,1,1
e3b6f075e1033f28,I think this title is just confusing for those looking for information on Biblical criticism ,0,0,0
c57ba0c7c10481e1,   No problem I can just whip together another GA and DYK from the Uboats themselves However are you sure that I need to do that guys  ,0,0,0
c2f18ea30c37716b,cats are bad they fuck,1,1,1
09f84609e94ee20c,I am going to rip off your tiny balls then decapitate you,1,1,1
d7d62cd3d02ecd1d,     The Term Dick Joke Used Figuratively    In private conversations among professional comedians Ive heard the term dick joke get used to refer to any facile dumb humor that gets dropped in as dumb as if it were literally just dick jokes  Example In the middle of a conversation with a good and sustained level of humor someone drops in some just distractingly stupid joke and then being told dammit why do you always have to go right to the dick joke when the joke in question wasnt an actual dick joke at all just dumb and vulgar Or some name is a HACK He goes up and does eight minutes of dick jokes and he calls that a set where that might not involve any actual dick jokes but humor about no smarter than a bunch of dick jokes  Ironically this entrys example of a dick joke A professor gives his psychology class a spot quiz wouldnt count as a dick joke in the sense Im talking about too much setup and not broad enough at all  Also about as funny as a glacier  Anyway for my sense of dick joke I have no citation whatsoever it has come up repeatedly in conversation as a term of jargon but Im not putting it in this entry because like I say no citation  But folks keep listening because maybe the sense Im talking about will show up in some comedians podcast or something I would say keep an ear cocked but please I have some selfrespect Oh wait no there it went —  ,1,0,1
e836b6ec28730efc, This is nonsense and you are an idiot  MerriamWebster is unused in the UK thank goodness and the ignorance oh so typically American of your assumption that adverts by a smattering of American companies is in any way an indicator of British nomenclature is laughable,1,1,1
3283033483237f35, You have a lot of nerve     Trolling Do you think that I’m an idiot How was I trolling Is asking sexual questions trolling Did it cross your mind for a nanosecond that I may not have been trolling Is there a sliver of consideration in your brain that you might be paranoid You are really pissing me off If wanted to troll then I’d go to a chan board,1,1,1
d0c8b8c428c3af1e,I Know that Jewish Americans are the perpetrators of ,1,1,1
4ec351e95f3b50c2,Edit warring at Internode Systems and Simon Hackett   Please refrain from undoing other peoples edits repeatedly If you continue you may be blocked from editing Wikipedia under the threerevert rule Rather than reverting discuss disputed changes on the talk page The revision you want is not going to be implemented by edit warring Thank you  ,0,0,0
79f01f9d40ad24fe,    AfD nomination of Leabhar I Leabhar na nGenealach   Leabhar I Leabhar na nGenealach an article you created has been nominated for deletion  We appreciate your contributions However an editor does not feel that Leabhar I Leabhar na nGenealach satisfies Wikipedias criteria for inclusion and has explained why in the nomination space see also What Wikipedia is not and the Wikipedia deletion policy  Your opinions on the matter are welcome please participate in the discussion by adding your comments at WikipediaArticles for deletionLeabhar I Leabhar na nGenealach and please be sure to sign your comments with four tildes   You are free to edit the content of Leabhar I Leabhar na nGenealach during the discussion but should not remove the articles for deletion template from the top of the article such removal will not end the deletion discussion  Thank you · ,0,0,0
ef322cc8958ce4e8,Property rights   Where does the China property rights issue fit in this article based on the categorization People are setting themselves on fire now so it should probably go in I am not sure where but if someone wants to add it it shows a new angle Thanks,0,0,0
c1f21bfc6f6cef58,Shut the fuck up both of you,1,1,1
2ce6638a7a91746f,I am reminded of an occasion around  when on the way to the pub I got repeatedly told fuck off you fucking queer by a couple of pissedup chavs who attempted to attack me with a rotary washing line pole  THATS drama        ,1,1,1
5dbf8ac392befbd2,Well than you must be a very stupid person,1,1,1
98e962e40f711ee7,   I hate hate hate hate hate hate hate hate hate hate hate hate him D I cant access the website    ,1,1,1
8084186bc4f211b8,killing jews is cool,1,1,1
be621283cab03918, October      Please stop your disruptive editing If you continue to vandalize Wikipedia  you will be blocked from editing,0,0,0
c555718a679ba8de,Fuck Calvin in the ass LOL,1,1,1
b68380cd0bc5a93c,CategoryPeople from Gayville South Dakota    CategoryPeople from Gayville South Dakota which you created has been nominated for possible deletion merging or renaming If you would like to participate in the discussion you are invited to add your comments at the categorys entry on the Categories for discussion page Thank you,0,0,0
f2a09298ee6b9904,    Knock off the retarded posts Huhhuh this game sucks evey game company says so Grow up,1,1,1
d06de051eaba3ec1, fuck off     ASs HoLe,1,1,1
0155d282a0ae2760,you fucking braindead oroszka  of the syrian government is sunni including the first lady and the army,1,1,1
74f9750d8d8fd09c,As we know there is a article called Persian Empire We can rename the article to Iran or Persia dealing with the history of Iran Persian Empires And expand this articles other sections I dont like the idea of trimming though,0,0,0
d9ed69ad369bdf93,    Yes I do have sex with my wife who is indeed the mother of  children  So as you suggest I suppose I am a motherfucker  Thanks for the kind words  It is too bad that respect is WPNOTINHERITED      UTC,1,1,1
06481d05ea0639b0,    Speedy deletion of Olianna Portnoy    A tag has been placed on Olianna Portnoy requesting that it be speedily deleted from Wikipedia This has been done under section  of the criteria for speedy deletion because the article appears to be about a person or group of people but it does not indicate how or why the subject is notable that is why an article about that subject should be included in an encyclopedia Under the criteria for speedy deletion articles that do not indicate the subjects importance or significance may be deleted at any time Please see the guidelines for what is generally accepted as notable as well as our subjectspecific notability guideline for biographies     If you think that this notice was placed here in error you may contest the deletion by adding  to the top of the page just below the existing speedy deletion or db tag coupled with adding a note on the talk page explaining your position but be aware that once tagged for speedy deletion if the article meets the criterion it may be deleted without delay Please do not remove the speedy deletion tag yourself but dont hesitate to add information to the article that would would render it more in conformance with Wikipedias policies and guidelines Lastly please note that if the article does get deleted you can contact one of these admins to request that a copy be emailed to you    ,0,0,0
60ecf2d09e56a531,Hello My name is Daniel and I am restoring a  Model A Briggs F  and need blueprints on how to do the woodwork any idea where to get them Email ,0,0,0
092658a929d4670a,and that is a liberal idea to these far right wingers,0,1,0
d6239b51723d82f1, closedmind I told you to fuck off,1,1,1
22288a2d5915d432,Kan du svara någon gång Det tar så lång tid Ni påstår att jag har gjort något som är fel men det har jag inte men ni tror att jag ljuger för att ni tycker att jag är en idiot,0,1,1
95e4d1f7835cc0e3,Someone should call AA  Teds been sober for a year    Rot in hell you worthless sack of crap,1,1,1
882f23ab5bd6a6e5, Semiprotected edit request on  November          The funniest STD you can get Makes your boner fall off into a girl and then kills you,0,1,1
3bda85df9f92966e,JEREMY HARMONKIEHL’S ASSPIE ANUS IS STRETCHED AND WIDENED BY GRAWP’S MASSIVE COCKJEREMY HARMONKIEHL’S ASSPIE ANUS IS STRETCHED AND WIDENED BY GRAWP’S MASSIVE COCKJEREMY HARMONKIEHL’S ASSPIE ANUS IS STRETCHED AND WIDENED BY GRAWP’S MASSIVE COCKJEREMY HARMONKIEHL’S ASSPIE ANUS IS STRETCHED AND WIDENED BY GRAWP’S MASSIVE COCKJEREMY HARMONKIEHL’S ASSPIE ANUS IS STRETCHED AND WIDENED BY GRAWP’S MASSIVE COCKJEREMY HARMONKIEHL’S ASSPIE ANUS IS STRETCHED AND WIDENED BY GRAWP’S MASSIVE COCKJEREMY HARMONKIEHL’S ASSPIE ANUS IS STRETCHED AND WIDENED BY GRAWP’S MASSIVE COCKJEREMY HARMONKIEHL’S ASSPIE ANUS IS STRETCHED AND WIDENED BY GRAWP’S MASSIVE COCKJEREMY HARMONKIEHL’S ASSPIE ANUS IS STRETCHED AND WIDENED BY GRAWP’S MASSIVE COCKJEREMY HARMONKIEHL’S ASSPIE ANUS IS STRETCHED AND WIDENED BY GRAWP’S MASSIVE COCKJEREMY HARMONKIEHL’S ASSPIE ANUS IS STRETCHED AND WIDENED BY GRAWP’S MASSIVE COCKJEREMY HARMONKIEHL’S ASSPIE ANUS IS STRETCHED AND WIDENED BY GRAWP’S MASSIVE COCKJEREMY HARMONKIEHL’S ASSPIE ANUS IS STRETCHED AND WIDENED BY GRAWP’S MASSIVE COCKJEREMY HARMONKIEHL’S ASSPIE ANUS IS STRETCHED AND WIDENED BY GRAWP’S MASSIVE COCKJEREMY HARMONKIEHL’S ASSPIE ANUS IS STRETCHED AND WIDENED BY GRAWP’S MASSIVE COCKJEREMY HARMONKIEHL’S ASSPIE ANUS IS STRETCHED AND WIDENED BY GRAWP’S MASSIVE COCKJEREMY HARMONKIEHL’S ASSPIE ANUS IS STRETCHED AND WIDENED BY GRAWP’S MASSIVE COCKJEREMY HARMONKIEHL’S ASSPIE ANUS IS STRETCHED AND WIDENED BY GRAWP’S MASSIVE COCKJEREMY HARMONKIEHL’S ASSPIE ANUS IS STRETCHED AND WIDENED BY GRAWP’S MASSIVE COCKJEREMY HARMONKIEHL’S ASSPIE ANUS IS STRETCHED AND WIDENED BY GRAWP’S MASSIVE COCKJEREMY HARMONKIEHL’S ASSPIE ANUS IS STRETCHED AND WIDENED BY GRAWP’S MASSIVE COCKJEREMY HARMONKIEHL’S ASSPIE ANUS IS STRETCHED AND WIDENED BY GRAWP’S MASSIVE COCKJEREMY HARMONKIEHL’S ASSPIE ANUS IS STRETCHED AND WIDENED BY GRAWP’S MASSIVE COCKJEREMY HARMONKIEHL’S ASSPIE ANUS IS STRETCHED AND WIDENED BY GRAWP’S MASSIVE COCKJEREMY HARMONKIEHL’S ASSPIE ANUS IS STRETCHED AND WIDENED BY GRAWP’S MASSIVE COCKJEREMY HARMONKIEHL’S ASSPIE ANUS IS STRETCHED AND WIDENED BY GRAWP’S MASSIVE COCKJEREMY HARMONKIEHL’S ASSPIE ANUS IS STRETCHED AND WIDENED BY GRAWP’S MASSIVE COCKJEREMY HARMONKIEHL’S ASSPIE ANUS IS STRETCHED AND WIDENED BY GRAWP’S MASSIVE COCKJEREMY HARMONKIEHL’S ASSPIE ANUS IS STRETCHED AND WIDENED BY GRAWP’S MASSIVE COCKJEREMY HARMONKIEHL’S ASSPIE ANUS IS STRETCHED AND WIDENED BY GRAWP’S MASSIVE COCKJEREMY HARMONKIEHL’S ASSPIE ANUS IS STRETCHED AND WIDENED BY GRAWP’S MASSIVE COCKJEREMY HARMONKIEHL’S ASSPIE ANUS IS STRETCHED AND WIDENED BY GRAWP’S MASSIVE COCKJEREMY HARMONKIEHL’S ASSPIE ANUS IS STRETCHED AND WIDENED BY GRAWP’S MASSIVE COCKJEREMY HARMONKIEHL’S ASSPIE ANUS IS STRETCHED AND WIDENED BY GRAWP’S MASSIVE COCKJEREMY HARMONKIEHL’S ASSPIE ANUS IS STRETCHED AND WIDENED BY GRAWP’S MASSIVE COCKJEREMY HARMONKIEHL’S ASSPIE ANUS IS STRETCHED AND WIDENED BY GRAWP’S MASSIVE COCKJEREMY HARMONKIEHL’S ASSPIE ANUS IS STRETCHED AND WIDENED BY GRAWP’S MASSIVE COCKJEREMY HARMONKIEHL’S ASSPIE ANUS IS STRETCHED AND WIDENED BY GRAWP’S MASSIVE COCKJEREMY HARMONKIEHL’S ASSPIE ANUS IS STRETCHED AND WIDENED BY GRAWP’S MASSIVE COCKJEREMY HARMONKIEHL’S ASSPIE ANUS IS STRETCHED AND WIDENED BY GRAWP’S MASSIVE COCKJEREMY HARMONKIEHL’S ASSPIE ANUS IS STRETCHED AND WIDENED BY GRAWP’S MASSIVE COCKJEREMY HARMONKIEHL’S ASSPIE ANUS IS STRETCHED AND WIDENED BY GRAWP’S MASSIVE COCKJEREMY HARMONKIEHL’S ASSPIE ANUS IS STRETCHED AND WIDENED BY GRAWP’S MASSIVE COCKJEREMY HARMONKIEHL’S ASSPIE ANUS IS STRETCHED AND WIDENED BY GRAWP’S MASSIVE COCKJEREMY HARMONKIEHL’S ASSPIE ANUS IS STRETCHED AND WIDENED BY GRAWP’S MASSIVE COCKJEREMY HARMONKIEHL’S ASSPIE ANUS IS STRETCHED AND WIDENED BY GRAWP’S MASSIVE COCKJEREMY HARMONKIEHL’S ASSPIE ANUS IS STRETCHED AND WIDENED BY GRAWP’S MASSIVE COCKJEREMY HARMONKIEHL’S ASSPIE ANUS IS STRETCHED AND WIDENED BY GRAWP’S MASSIVE COCKJEREMY HARMONKIEHL’S ASSPIE ANUS IS STRETCHED AND WIDENED BY GRAWP’S MASSIVE COCKJEREMY HARMONKIEHL’S ASSPIE ANUS IS STRETCHED AND WIDENED BY GRAWP’S MASSIVE COCKJEREMY HARMONKIEHL’S ASSPIE ANUS IS STRETCHED AND WIDENED BY GRAWP’S MASSIVE COCKJEREMY HARMONKIEHL’S ASSPIE ANUS IS STRETCHED AND WIDENED BY GRAWP’S MASSIVE COCKJEREMY HARMONKIEHL’S ASSPIE ANUS IS STRETCHED AND WIDENED BY GRAWP’S MASSIVE COCKJEREMY HARMONKIEHL’S ASSPIE ANUS IS STRETCHED AND WIDENED BY GRAWP’S MASSIVE COCKJEREMY HARMONKIEHL’S ASSPIE ANUS IS STRETCHED AND WIDENED BY GRAWP’S MASSIVE COCKJEREMY HARMONKIEHL’S ASSPIE ANUS IS STRETCHED AND WIDENED BY GRAWP’S MASSIVE COCKJEREMY HARMONKIEHL’S ASSPIE ANUS IS STRETCHED AND WIDENED BY GRAWP’S MASSIVE COCKJEREMY HARMONKIEHL’S ASSPIE ANUS IS STRETCHED AND WIDENED BY GRAWP’S MASSIVE COCKJEREMY HARMONKIEHL’S ASSPIE ANUS IS STRETCHED AND WIDENED BY GRAWP’S MASSIVE COCKJEREMY HARMONKIEHL’S ASSPIE ANUS IS STRETCHED AND WIDENED BY GRAWP’S MASSIVE COCKJEREMY HARMONKIEHL’,0,1,1
4464da205477f110,And because the only case which has made against the redirect is the Demotic meaning of Douleia and its cognates which meanings arose after the disappearance of classical slavery,0,0,0
673a1c453f4a7bf2,fuck to ass holes and chloe,1,1,1
f2b79fe3370ce73f,    UserThe Blessed Lunatic,0,0,1
ac32f4fea2b48799,Club badges dont really mean much do that WestHamUnitedFCCrestgif I just noticed the last one should be a png not a gif,0,0,0
d724d5ad87c55a5c,he was a huge nigger who no one liked,1,1,1
76e9712ba9eb05cb,Unencyclopedic   I have removed this section from the text due to its inappropriate tone    The game is very similar to Psygnosis Shadow Of The Beastwith the platform puzzle and flying shootemup elements More similarities arise when you consider the graphics for the time were very good and its more than likely that this game had some sort of influence on Psygnosis when making their Beastly masterpiece  years later in ,0,0,0
00418320f2620bac,    Please accept my apologies  I interpreted your statement Find a quote yourself or move it I dont care to mean that you thought the source could be removed instead of finding a quote  My mistake   ,0,0,0
e39d2d17dd53bebc, blabadabadoo     blabahfhrm dafrkwnfe sdxahinb grfd  edhwbn a sdesexx i want sex really bad i want a penius up my vagina anyone up for seeing me naked i would like to fuck someone,1,1,1
6dddad1e396718c5, Adding barnstars     The line you referred to is about adding new kind of barnstars to the page WikipediaBarnstars for adding barnstars to userpages the rule is still dont be shy Best regards,0,0,0
2744d2dd4f09654c,stupid stuff yea yea wat ever,1,1,1
1bfd19ac27fcbd1b,I have restored the template as in spitye of Gibnews wanting to move on I dont believe we should I have asked for a citation that Malvinas is an English word whjich is what the text says now Regarding the hidden text its the most bad faith and aggressive text I have seen,0,1,0
bf98a5eb704df36c,You lucky bastard,1,0,1
d21942acaa49b686,that faggot    NOW LISTEN ALL YOU NIGGAZ NEED TO GO FUCK URSELVES,1,1,1
9f67a8ed0d14191a,البدون في الكويت من المظلومين في الانتماء للدوله برغم وجودهم اكثر من  سنة مرت بالاضافة إلى وجود من كان مولدهم في الكويت وعدم اعطاء شهادات ميلاد او عقود زواج للمتزوجين وكذلك حقوق الملكية حيث يحرم ما يقارب  الف شخص من حق التملك كشراء السيارة او البيت او جميع الامور الاخري كما ننوه إلى ان الحكومة تصرح بتصريحات هي لا تساوي قيمة الورق الذي كتب عليه وكلمات مخالفه للتطبيق الفعلي على ارض الواقع وقد قامت الحكومة بوضع لجنة تسمي لجنة المقيمين بصورة غير شرعية  وهي لجنة للتضيق على افراد الكويتيين البدون لحثهم على استخراج جوازات مزوره هي بالاصل من دول غير معروفة لديهم بالخارطة ونحن ندعوا جميع المنظمات الدولية لتبني هذه القضية لما لها من اعتبارات انسانية وحقوق انتماء ومترتبات على الدول لحمايتهم من الاستغلال الكبير من ارباب العمل والمستغلين لهم في وضعهم المزري وندعوا الله ان يوفق الجميع بأذنه,0,1,0
ab2f802841abad2e,REDIRECT TalkMcGill International Journal of Sustainable Development Law and Policy,0,0,0
98c8a0b5687a0f32, Semiprotected edit request on  October          fecescomes from duh booty hole and it smell baaaaad but u shall poo twice a day anymore than twiceya butt is contagious of ebola never say Yolo anymoreits EBOLO Every Body Only Lives Once Acranymmm peace hoes,0,1,1
38af05f503db07a6,    If youd bothered to look youd see it wasnt me that reverted your vandalism it was in fact  idiot Controlaltdelete ★ ◾◾ ,1,0,1
2e1985336b8eaaa2,… … Apologies Im wrong about the photo but still question his Canadian citizenship,0,1,0
34c0ad08912b9910,    No i not apologize Now I do say Excuse me Beyonce better than Rihanna Only you can be playing Already ranked as the Billboad the RB Queen The Beyonce voice sucks You SUCK Get Real ,1,1,1
c4ec7728e42510f4, three plural forms     I cant see a difference between the first group it consists in changing the initial vowel of the noun and adding a suffix n and the third group it combines a change of vowels with the suffix n Wheres the difference between argaz → irgazen and azur → izuran,0,0,0
ef104cca19017047,For Metros and MoP I am genuinely sorry that I gave this impression  This is clearly not what I hoped to achieve in speaking aloud about how I felt about my WP time  I was strictly stating my frustration over a perceived lack of respect and it appears that my rambling went off in directions that resulted in impressions that I never intended  I genuinely hope that you can take my apology to heart and consider the matter closed  Thank you both,0,0,0
479b7d442d2676b7,cleaning also kills  of all bed bug life st,0,1,1
3fb1c876d62565f0,     What the hell     Somebody wrote in the Numbuh  section   Loosely translated from Japanese Sanban means asian cunt licker It is implied throughout the series that she has a secret swedish vibrating dildo     I mean thats not true yeah Oo,1,1,1
0d9e0bacc08728f8,youre not hearin me sweetheart im not talkin about track fuckin  that is ishfwilf i mean after the two live tracks there is a a track  called living after midnight,1,0,1
e4dab88415047138,poorly phrased question  for cryin out loud you wrote an article on CUM FART idoits     This article should go simply because its CUM FART sick freaks,1,1,1
61bfa1499843b650,WPSTALK   Admins arent stupid you know and these attempts at shitstirring make fine evidence for their consideration Whoopsie shouldnt be so obvious  ,1,1,1
470dce6ce53ec2f0, How idiotic  What source do you expect to get  The makers are not going to come out and say it but its a pretty obvious analogy  watch the first scene of At Worlds End again  Pirates  terrorists  Habeus corpus  habeus corpus  Its not rocket science Caleby,1,1,1
ae5f060ef58f196a,fucked a duck  its a jamie blinkhorn,1,1,1
f83815eeb6307e4f,Its difficult to tell if youre a troll or an idiot Im going for idiot      ,1,1,1
9594696bf4fa645f,    Im not a new member either as you can see Ive created Wikipedia artciles before You an accuse everyone of being a sockpuppet all you want It only makes you look like a poor Wikipedia editor       Have responded    ,1,0,1
343e6df981433ad8,word that says i hate our guts and get away from me bitch,1,1,1
7e827c49f2d805ba,     Thank you     I just wanted to thank you for your support of my RfA which finally passed I greatly appreciate it   ,0,0,0
905e9293ac89d141,Doh That was a stupid comment I made I just glanced at the page saw verb conjugations was a new subpage and that you had mentioned on the featuredarticlenomination page that you were thinking of shortening the main article by changing it to summaries and subsections and I just stupidly assumed that you had done that to all categories My mistake    Its true that the verb page is long in screenwidth but thats almost all from chartscontentwise its pretty small at least as it is now I would still prefer not to separate it from the main article but I dont guess Ill fight you over it Judah,0,0,1
5bf03a66dee4bad1,LOL  I had no idea but I found myself in the middle of this brawl a few weeks later than everyone else so I never saw what started it the funny thing is had he actually just come out and said that he might have actually been able to persuade some of us fucking Jews that he was correct  Instead there are now many of us who simply cannot and will not even try to take seriously anything at all that he or any of his sock puppets have to say here     ,1,1,1
697326f5cd24d89c,z   ,0,0,0
217e93cc104ba21e,    I edit all my list of Triple Quadruple Quintuple and Sextuple Champions adding this information or phrase    the Suggested term that could be given to    I also edited the Almost Triple Quadruple Quintuple and Sextuple Club in the same way    I also merged the articles the best I can  Please when you get time go  review them and if is necesary do any needed edit    Gracias nuevamente   ,0,0,0
fd56bfb9ea804548,   Are you saying that I have not bothered to edit anything Or that it is my responsibility to make changes Or are you even saying that you are unwilling to follow standard Wikipedia procedures to ask for a consensus on a reliable source at the notice board You ask questions and if you are unsatisfied with the answers why did you ask Many of your statements havent been accurate but are quite misleading for Wikipedia verifiability If you have a complaint about a source you go to the proper place       To remove any questions about the sources     Ehrenpreis and Ferguson are two leading Swift scholars Fergusons work dealt primarily with Swifts relationship with Ireland and Ehrenpreiss was a more complete biography They were contemporaries and wrote many articles as response to the other They are still highly regarded Between the two all of the sources  are used by them Furthermore both base their work on the Drapiers Letters on Woods Halfpence by Goodwin which was one of the first modern histories of the controversy     Previous histories of the controversy come from Leckys Leaders of Irish Public Opinions and Ireland in the Eighteenth Century Froudes English in Ireland in the Eighteenth Century and Leslie Stephens Swift These sources would also be added except that they deal more with the controversy as a whole and would be fitting only for a page on such Goodwin is dealing with Swifts involvement and relies on Monck Masons History Craiks Swift Coxes Walpole Ehrenpreis and Ferguson apply their own interpretation to the sources Goodwin choses    More recent scholars such as Carl Daw follow primarily what has been stated by Ehrenpreis Ehrenpreis three volume work on the matter is by far the longest work New critics such as Richard Cook abandon the previous scholarly works for a close reading However all of them regard Scotts and Daviss editions as being complete And still Ehrenpreiss work is still seen as the main authority on the subject   ,0,0,0
7cd524f6f7983d3d,    Greyhood once before on an AFD page I remember mistaking someone for someone else cos the former didnt sign his comments but the incident Im referring to above is this  where you took a figure of  when the source itself favoured  as the amount present at a protest See You cherrypick And the result A band of other editors feel obliged to go through all your edits checking to see if youve misrepresented yet another source There seem to be  or  editors on this page who have a problem with you Why do you think that is I may not agree with Russavia for instance but she doesnt write rubbish like you hence  we have no problems on this scale As for you saying your job here is to fix and improve the article not issuing morals and accusations  actually Id prefer not to fix your edits when theres no need You are doing this on purpose  picking only facts that suit you even if the source doesnt substantiate them That is being disruptive  writing false info and expecting others to correct it or probably hoping they wont notice   One last question do you get paid to edit WP or is this just fun for you Not an accusation you understand just a question  ,0,1,0
3e604a9f2b2fd4b6, pussy     I noticed that pussy can mean like a pussy wound or a name for a cat  You should include this,1,1,1
deeaff8fd24ac244,if you semd me a message about vandlising wikipedia then you are an idiot,1,1,1
839d65a0da956286,Nov     Regarding edits made during November   UTC   Thank you for experimenting with  Wikipedia Your test worked and it has been reverted or removed Please use the sandbox for any other tests you may want to do Take a look at the welcome page to learn more about contributing to our encyclopedia If this is an IP address and it is shared by multiple users ignore this warning if you did not make any unconstructive edits ··,0,0,0
151052a43b17c09d,       If I remember correctly this was covered by the latterday mellow rock incarnation of Dr Hook  I think it was the last hit single they had before fading into the world of gigging at state fairs and whatnot ,0,0,0
